,date,users,messages,year,month,day,hour,minute
38,2024-07-02 13:29:00,Dev,Bol dena seedha jana h,2024,July,2,13,29
39,2024-07-02 13:30:00,🎀 Pookie 🎀,ok,2024,July,2,13,30
40,2024-07-02 13:30:00,Dev,Main road,2024,July,2,13,30
41,2024-07-02 13:30:00,Dev,👀,2024,July,2,13,30
42,2024-07-02 13:30:00,🎀 Pookie 🎀,ok,2024,July,2,13,30
43,2024-07-02 13:30:00,Dev,Ji,2024,July,2,13,30
44,2024-07-02 13:30:00,Dev,Bs vahi,2024,July,2,13,30
45,2024-07-02 13:30:00,🎀 Pookie 🎀,bss,2024,July,2,13,30
46,2024-07-02 13:30:00,🎀 Pookie 🎀,ok,2024,July,2,13,30
47,2024-07-02 13:30:00,Dev,Aa jaunga,2024,July,2,13,30
48,2024-07-02 13:30:00,🎀 Pookie 🎀,ok,2024,July,2,13,30
49,2024-07-02 13:30:00,Dev,Ji 👀,2024,July,2,13,30
50,2024-07-02 13:30:00,Dev,Ready 👀👀,2024,July,2,13,30
51,2024-07-02 13:30:00,Dev,Bhen ko kya bologi ?,2024,July,2,13,30
52,2024-07-02 13:30:00,🎀 Pookie 🎀,hm hn,2024,July,2,13,30
53,2024-07-02 13:30:00,🎀 Pookie 🎀,bol dia jo bolna tha,2024,July,2,13,30
54,2024-07-02 13:30:00,🎀 Pookie 🎀,👀,2024,July,2,13,30
55,2024-07-02 13:31:00,Dev,Kya bola ?,2024,July,2,13,31
56,2024-07-02 13:31:00,🎀 Pookie 🎀,kl anshika aayi thi uttarakhand se,2024,July,2,13,31
57,2024-07-02 13:31:00,🎀 Pookie 🎀,aaj milne ja rhi hu,2024,July,2,13,31
58,2024-07-02 13:31:00,🎀 Pookie 🎀,😂😂,2024,July,2,13,31
59,2024-07-02 13:31:00,🎀 Pookie 🎀,kl call aaya tha jb ghr ja rhi thi,2024,July,2,13,31
60,2024-07-02 13:31:00,🎀 Pookie 🎀,tb,2024,July,2,13,31
61,2024-07-02 13:31:00,🎀 Pookie 🎀,aaj bhi kia h,2024,July,2,13,31
62,2024-07-02 13:31:00,🎀 Pookie 🎀,👀,2024,July,2,13,31
63,2024-07-02 13:33:00,Dev,Oki,2024,July,2,13,33
64,2024-07-02 13:33:00,Dev,👀👀,2024,July,2,13,33
65,2024-07-02 13:33:00,Dev,Sahi h,2024,July,2,13,33
66,2024-07-02 13:33:00,🎀 Pookie 🎀,😏,2024,July,2,13,33
67,2024-07-02 13:33:00,🎀 Pookie 🎀,ha,2024,July,2,13,33
68,2024-07-02 13:34:00,Dev,Hm,2024,July,2,13,34
69,2024-07-02 13:34:00,🎀 Pookie 🎀,insta pe msg kro,2024,July,2,13,34
70,2024-07-02 13:35:00,Dev,Oki,2024,July,2,13,35
71,2024-07-04 12:46:00,Dev,😮,2024,July,4,12,46
72,2024-07-04 13:12:00,🎀 Pookie 🎀,👀,2024,July,4,13,12
73,2024-07-04 13:12:00,Dev,<Media omitted>,2024,July,4,13,12
74,2024-07-04 13:12:00,Dev,<Media omitted>,2024,July,4,13,12
75,2024-07-04 13:12:00,🎀 Pookie 🎀,😘😘,2024,July,4,13,12
76,2024-07-04 13:13:00,Dev,Ek dance krke dikhao,2024,July,4,13,13
77,2024-07-04 13:13:00,Dev,<Media omitted>,2024,July,4,13,13
78,2024-07-04 13:13:00,Dev,Aise,2024,July,4,13,13
79,2024-07-04 13:13:00,Dev,🤣🤣,2024,July,4,13,13
80,2024-07-04 13:13:00,🎀 Pookie 🎀,🤣🤣🤣,2024,July,4,13,13
81,2024-07-04 13:13:00,🎀 Pookie 🎀,htt,2024,July,4,13,13
82,2024-07-04 13:13:00,Dev,<Media omitted>,2024,July,4,13,13
83,2024-07-04 13:13:00,🎀 Pookie 🎀,aap krlo,2024,July,4,13,13
84,2024-07-04 13:13:00,🎀 Pookie 🎀,🤣🤣,2024,July,4,13,13
85,2024-07-04 13:13:00,Dev,Aao sath m krte h,2024,July,4,13,13
86,2024-07-04 13:13:00,🎀 Pookie 🎀,👀,2024,July,4,13,13
87,2024-07-04 13:13:00,Dev,<Media omitted>,2024,July,4,13,13
88,2024-07-04 13:13:00,🎀 Pookie 🎀,dance aata bhi h,2024,July,4,13,13
89,2024-07-04 13:13:00,🎀 Pookie 🎀,aapko,2024,July,4,13,13
90,2024-07-04 13:13:00,Dev,Ha,2024,July,4,13,13
91,2024-07-04 13:13:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,13
92,2024-07-04 13:13:00,🎀 Pookie 🎀,ach,2024,July,4,13,13
93,2024-07-04 13:13:00,Dev,Tum mere upper,2024,July,4,13,13
94,2024-07-04 13:14:00,Dev,👀👀,2024,July,4,13,14
95,2024-07-04 13:14:00,🎀 Pookie 🎀,👀,2024,July,4,13,14
96,2024-07-04 13:14:00,Dev,Or move krna h,2024,July,4,13,14
97,2024-07-04 13:14:00,Dev,👀👀,2024,July,4,13,14
98,2024-07-04 13:14:00,🎀 Pookie 🎀,aisa nhi normal dance,2024,July,4,13,14
99,2024-07-04 13:14:00,🎀 Pookie 🎀,😅,2024,July,4,13,14
100,2024-07-04 13:14:00,Dev,🤣🤣,2024,July,4,13,14
101,2024-07-04 13:14:00,Dev,Normal nahi aaya,2024,July,4,13,14
102,2024-07-04 13:14:00,Dev,Ata,2024,July,4,13,14
103,2024-07-04 13:14:00,Dev,Sikha do,2024,July,4,13,14
104,2024-07-04 13:14:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,14
105,2024-07-04 13:14:00,Dev,<Media omitted>,2024,July,4,13,14
106,2024-07-04 13:14:00,🎀 Pookie 🎀,🤣🤣🤣🤣🤣,2024,July,4,13,14
107,2024-07-04 13:14:00,Dev,<Media omitted>,2024,July,4,13,14
108,2024-07-04 13:14:00,🎀 Pookie 🎀,rehne do,2024,July,4,13,14
109,2024-07-04 13:14:00,🎀 Pookie 🎀,nhi sikhana 👀,2024,July,4,13,14
110,2024-07-04 13:14:00,Dev,<Media omitted>,2024,July,4,13,14
111,2024-07-04 13:15:00,Dev,🤣🤣,2024,July,4,13,15
112,2024-07-04 13:15:00,🎀 Pookie 🎀,😂😂😂,2024,July,4,13,15
113,2024-07-04 13:15:00,Dev,Kaise kaise sticker pade h,2024,July,4,13,15
114,2024-07-04 13:15:00,Dev,<Media omitted>,2024,July,4,13,15
115,2024-07-04 13:15:00,🎀 Pookie 🎀,ha dikh hi rha h,2024,July,4,13,15
116,2024-07-04 13:15:00,Dev,<Media omitted>,2024,July,4,13,15
117,2024-07-04 13:15:00,🎀 Pookie 🎀,🤭🤭,2024,July,4,13,15
118,2024-07-04 13:15:00,Dev,Ek or h,2024,July,4,13,15
119,2024-07-04 13:15:00,Dev,But bekar h,2024,July,4,13,15
120,2024-07-04 13:15:00,🎀 Pookie 🎀,👀,2024,July,4,13,15
121,2024-07-04 13:15:00,🎀 Pookie 🎀,ach,2024,July,4,13,15
122,2024-07-04 13:15:00,Dev,Nobita or sizuka ka,2024,July,4,13,15
123,2024-07-04 13:15:00,Dev,🤣🤣,2024,July,4,13,15
124,2024-07-04 13:15:00,🎀 Pookie 🎀,👀,2024,July,4,13,15
125,2024-07-04 13:15:00,Dev,Hm,2024,July,4,13,15
126,2024-07-04 13:15:00,🎀 Pookie 🎀,dikhao,2024,July,4,13,15
127,2024-07-04 13:15:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,15
128,2024-07-04 13:16:00,Dev,🥲,2024,July,4,13,16
129,2024-07-04 13:16:00,🎀 Pookie 🎀,🤣🤣🤣,2024,July,4,13,16
130,2024-07-04 13:16:00,Dev,Noi,2024,July,4,13,16
131,2024-07-04 13:16:00,🎀 Pookie 🎀,oki,2024,July,4,13,16
132,2024-07-04 13:16:00,Dev,You deleted this message,2024,July,4,13,16
133,2024-07-04 13:16:00,🎀 Pookie 🎀,mt dikhao,2024,July,4,13,16
134,2024-07-04 13:16:00,🎀 Pookie 🎀,👀,2024,July,4,13,16
135,2024-07-04 13:16:00,Dev,Ye h,2024,July,4,13,16
136,2024-07-04 13:16:00,Dev,🥲🥲,2024,July,4,13,16
137,2024-07-04 13:16:00,Dev,🥲,2024,July,4,13,16
138,2024-07-04 13:16:00,🎀 Pookie 🎀,chii😂😂,2024,July,4,13,16
139,2024-07-04 13:16:00,Dev,🤣,2024,July,4,13,16
140,2024-07-04 13:16:00,Dev,Sorry,2024,July,4,13,16
141,2024-07-04 13:16:00,🎀 Pookie 🎀,😅,2024,July,4,13,16
142,2024-07-04 13:16:00,🎀 Pookie 🎀,kitna bekar,2024,July,4,13,16
143,2024-07-04 13:16:00,Dev,<Media omitted>,2024,July,4,13,16
144,2024-07-04 13:16:00,Dev,Jabhi bola,2024,July,4,13,16
145,2024-07-04 13:16:00,🎀 Pookie 🎀,😂😂😂,2024,July,4,13,16
146,2024-07-04 13:17:00,Dev,Ek baar clg ke grp.m.chla gya thab,2024,July,4,13,17
147,2024-07-04 13:17:00,Dev,🤣🤣,2024,July,4,13,17
148,2024-07-04 13:17:00,Dev,Glti se,2024,July,4,13,17
149,2024-07-04 13:17:00,🎀 Pookie 🎀,😅😂😂😂😂😂,2024,July,4,13,17
150,2024-07-04 13:17:00,Dev,Teacher ne kick kr dia,2024,July,4,13,17
151,2024-07-04 13:17:00,Dev,🤣🤣,2024,July,4,13,17
152,2024-07-04 13:17:00,🎀 Pookie 🎀,ach,2024,July,4,13,17
153,2024-07-04 13:17:00,Dev,🤣🤣,2024,July,4,13,17
154,2024-07-04 13:17:00,🎀 Pookie 🎀,badhiya,2024,July,4,13,17
155,2024-07-04 13:17:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,17
156,2024-07-04 13:17:00,Dev,Abhi tak add nahi kia,2024,July,4,13,17
157,2024-07-04 13:17:00,Dev,Tabse,2024,July,4,13,17
158,2024-07-04 13:17:00,🎀 Pookie 🎀,mulla lodi,2024,July,4,13,17
159,2024-07-04 13:17:00,🎀 Pookie 🎀,i mean modi*,2024,July,4,13,17
160,2024-07-04 13:17:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,17
161,2024-07-04 13:18:00,Dev,🤣🤣,2024,July,4,13,18
162,2024-07-04 13:18:00,Dev,Haww,2024,July,4,13,18
163,2024-07-04 13:18:00,🎀 Pookie 🎀,waah,2024,July,4,13,18
164,2024-07-04 13:18:00,Dev,Gali,2024,July,4,13,18
165,2024-07-04 13:18:00,🎀 Pookie 🎀,😅,2024,July,4,13,18
166,2024-07-04 13:18:00,🎀 Pookie 🎀,glti se,2024,July,4,13,18
167,2024-07-04 13:18:00,Dev,<Media omitted>,2024,July,4,13,18
168,2024-07-04 13:18:00,Dev,Haww,2024,July,4,13,18
169,2024-07-04 13:18:00,🎀 Pookie 🎀,modi likhna tha,2024,July,4,13,18
170,2024-07-04 13:18:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,18
171,2024-07-04 13:18:00,Dev,<Media omitted>,2024,July,4,13,18
172,2024-07-04 13:18:00,🎀 Pookie 🎀,crow 🤣🤣,2024,July,4,13,18
173,2024-07-04 13:18:00,Dev,😂,2024,July,4,13,18
174,2024-07-04 13:18:00,Dev,<Media omitted>,2024,July,4,13,18
175,2024-07-04 13:19:00,🎀 Pookie 🎀,shi me,2024,July,4,13,19
176,2024-07-04 13:19:00,🎀 Pookie 🎀,This message was deleted,2024,July,4,13,19
177,2024-07-04 13:19:00,🎀 Pookie 🎀,🤣🤣🤣🤣,2024,July,4,13,19
178,2024-07-04 13:19:00,Dev,<Media omitted>,2024,July,4,13,19
179,2024-07-04 13:19:00,Dev,<Media omitted>,2024,July,4,13,19
180,2024-07-04 13:19:00,🎀 Pookie 🎀,are,2024,July,4,13,19
181,2024-07-04 13:19:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,19
182,2024-07-04 13:19:00,Dev,<Media omitted>,2024,July,4,13,19
183,2024-07-04 13:19:00,Dev,<Media omitted>,2024,July,4,13,19
184,2024-07-04 13:19:00,🎀 Pookie 🎀,aise mt crow mujhe hasi aati h,2024,July,4,13,19
185,2024-07-04 13:20:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,20
186,2024-07-04 13:20:00,Dev,<Media omitted>,2024,July,4,13,20
187,2024-07-04 13:20:00,Dev,<Media omitted>,2024,July,4,13,20
188,2024-07-04 13:20:00,Dev,Jao,2024,July,4,13,20
189,2024-07-04 13:20:00,Dev,So jaao,2024,July,4,13,20
190,2024-07-04 13:20:00,🎀 Pookie 🎀,aankhon se susu 🥲,2024,July,4,13,20
191,2024-07-04 13:20:00,🎀 Pookie 🎀,thik h yrr,2024,July,4,13,20
192,2024-07-04 13:20:00,Dev,Ji,2024,July,4,13,20
193,2024-07-04 13:20:00,Dev,👀👀,2024,July,4,13,20
194,2024-07-04 13:20:00,Dev,You know,2024,July,4,13,20
195,2024-07-04 13:20:00,🎀 Pookie 🎀,👀,2024,July,4,13,20
196,2024-07-04 13:20:00,🎀 Pookie 🎀,kya,2024,July,4,13,20
197,2024-07-04 13:20:00,Dev,I'm not a spider man,2024,July,4,13,20
198,2024-07-04 13:20:00,🎀 Pookie 🎀,aage,2024,July,4,13,20
199,2024-07-04 13:21:00,🎀 Pookie 🎀,smjh,2024,July,4,13,21
200,2024-07-04 13:21:00,🎀 Pookie 🎀,gyi,2024,July,4,13,21
201,2024-07-04 13:21:00,🎀 Pookie 🎀,😂😂😂,2024,July,4,13,21
202,2024-07-04 13:21:00,Dev,👀,2024,July,4,13,21
203,2024-07-04 13:21:00,Dev,Hehe,2024,July,4,13,21
204,2024-07-04 13:21:00,Dev,😂😂,2024,July,4,13,21
205,2024-07-04 13:21:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,21
206,2024-07-04 13:21:00,Dev,👀👀,2024,July,4,13,21
207,2024-07-04 13:21:00,Dev,You are a bowling ball?,2024,July,4,13,21
208,2024-07-04 13:21:00,🎀 Pookie 🎀,nhi 👀,2024,July,4,13,21
209,2024-07-04 13:21:00,Dev,Cz I want to put my 3 finger inside you,2024,July,4,13,21
210,2024-07-04 13:22:00,Dev,😂,2024,July,4,13,22
211,2024-07-04 13:22:00,🎀 Pookie 🎀,😅,2024,July,4,13,22
212,2024-07-04 13:22:00,Dev,Are you a rollercoaster?,2024,July,4,13,22
213,2024-07-04 13:22:00,Dev,👀,2024,July,4,13,22
214,2024-07-04 13:22:00,🎀 Pookie 🎀,😂😂😂😂😂😂😂😂😂😂,2024,July,4,13,22
215,2024-07-04 13:22:00,🎀 Pookie 🎀,nhi 👀,2024,July,4,13,22
216,2024-07-04 13:22:00,Dev,I want to scream while riding you 👀,2024,July,4,13,22
217,2024-07-04 13:22:00,Dev,😂😂,2024,July,4,13,22
218,2024-07-04 13:22:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,22
219,2024-07-04 13:22:00,Dev,😂😂,2024,July,4,13,22
220,2024-07-04 13:22:00,🎀 Pookie 🎀,😗ach,2024,July,4,13,22
221,2024-07-04 13:23:00,🎀 Pookie 🎀,😂😂😂,2024,July,4,13,23
222,2024-07-04 13:23:00,Dev,<Media omitted>,2024,July,4,13,23
223,2024-07-04 13:23:00,Dev,<Media omitted>,2024,July,4,13,23
224,2024-07-04 13:23:00,🎀 Pookie 🎀,lode jaisa emoji h ye,2024,July,4,13,23
225,2024-07-04 13:23:00,🎀 Pookie 🎀,😗,2024,July,4,13,23
226,2024-07-04 13:23:00,🎀 Pookie 🎀,ye wala,2024,July,4,13,23
227,2024-07-04 13:23:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,23
228,2024-07-04 13:23:00,Dev,Hain,2024,July,4,13,23
229,2024-07-04 13:23:00,Dev,👀👀,2024,July,4,13,23
230,2024-07-04 13:23:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,23
231,2024-07-04 13:23:00,Dev,Tumne glt cheez dekh li,2024,July,4,13,23
232,2024-07-04 13:23:00,Dev,Fir,2024,July,4,13,23
233,2024-07-04 13:23:00,Dev,😂😂,2024,July,4,13,23
234,2024-07-04 13:23:00,🎀 Pookie 🎀,mtlb bekar h,2024,July,4,13,23
235,2024-07-04 13:24:00,Dev,Acha ye bolo na,2024,July,4,13,24
236,2024-07-04 13:24:00,Dev,👀👀,2024,July,4,13,24
237,2024-07-04 13:24:00,🎀 Pookie 🎀,aisa bol rhi hu,2024,July,4,13,24
238,2024-07-04 13:24:00,🎀 Pookie 🎀,😂😂😂,2024,July,4,13,24
239,2024-07-04 13:24:00,Dev,😂😂,2024,July,4,13,24
240,2024-07-04 13:24:00,🎀 Pookie 🎀,pgl,2024,July,4,13,24
241,2024-07-04 13:24:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,24
242,2024-07-04 13:24:00,Dev,<Media omitted>,2024,July,4,13,24
243,2024-07-04 13:24:00,Dev,<Media omitted>,2024,July,4,13,24
244,2024-07-04 13:24:00,🎀 Pookie 🎀,ach,2024,July,4,13,24
245,2024-07-04 13:24:00,Dev,<Media omitted>,2024,July,4,13,24
246,2024-07-04 13:24:00,🎀 Pookie 🎀,mulla lodi wali baat 👀,2024,July,4,13,24
247,2024-07-04 13:25:00,Dev,👀👀,2024,July,4,13,25
248,2024-07-04 13:25:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,25
249,2024-07-04 13:25:00,Dev,Jao,2024,July,4,13,25
250,2024-07-04 13:25:00,Dev,Bhago,2024,July,4,13,25
251,2024-07-04 13:25:00,🎀 Pookie 🎀,are,2024,July,4,13,25
252,2024-07-04 13:25:00,Dev,So jao,2024,July,4,13,25
253,2024-07-04 13:25:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,25
254,2024-07-04 13:25:00,Dev,😂,2024,July,4,13,25
255,2024-07-04 13:25:00,Dev,null,2024,July,4,13,25
256,2024-07-04 13:25:00,🎀 Pookie 🎀,🥲,2024,July,4,13,25
257,2024-07-04 13:25:00,🎀 Pookie 🎀,thik h,2024,July,4,13,25
258,2024-07-04 13:25:00,🎀 Pookie 🎀,😂😂,2024,July,4,13,25
259,2024-07-04 13:25:00,Dev,Hehr,2024,July,4,13,25
260,2024-07-04 13:25:00,Dev,Ghar pr koi h ?,2024,July,4,13,25
261,2024-07-04 13:25:00,🎀 Pookie 🎀,🤣🤣🤣🤣,2024,July,4,13,25
262,2024-07-04 13:25:00,🎀 Pookie 🎀,ha,2024,July,4,13,25
263,2024-07-04 13:25:00,Dev,Koi ni,2024,July,4,13,25
264,2024-07-04 13:25:00,Dev,M mute kr rha,2024,July,4,13,25
265,2024-07-04 13:25:00,🎀 Pookie 🎀,di h aur bhai,2024,July,4,13,25
266,2024-07-04 13:26:00,Dev,Hu,2024,July,4,13,26
267,2024-07-04 13:26:00,Dev,5 sec ke liye,2024,July,4,13,26
268,2024-07-04 13:26:00,Dev,😩,2024,July,4,13,26
269,2024-07-04 13:26:00,🎀 Pookie 🎀,aww,2024,July,4,13,26
270,2024-07-04 13:26:00,Dev,👀,2024,July,4,13,26
271,2024-07-04 13:26:00,🎀 Pookie 🎀,mai nhi kr rhi 👀,2024,July,4,13,26
272,2024-07-04 13:26:00,Dev,Ok,2024,July,4,13,26
273,2024-07-04 13:26:00,Dev,Jao fir,2024,July,4,13,26
274,2024-07-04 13:26:00,🎀 Pookie 🎀,😁😁😁,2024,July,4,13,26
275,2024-07-04 13:26:00,Dev,Tata,2024,July,4,13,26
276,2024-07-04 13:26:00,🎀 Pookie 🎀,are,2024,July,4,13,26
277,2024-07-04 13:26:00,🎀 Pookie 🎀,thik h 👀,2024,July,4,13,26
278,2024-07-04 13:26:00,Dev,<Media omitted>,2024,July,4,13,26
279,2024-07-04 13:27:00,Dev,<Media omitted>,2024,July,4,13,27
280,2024-07-04 13:27:00,Dev,<Media omitted>,2024,July,4,13,27
281,2024-07-04 13:27:00,Dev,Gyo,2024,July,4,13,27
282,2024-07-04 13:28:00,🎀 Pookie 🎀,🥲,2024,July,4,13,28
283,2024-07-04 13:28:00,🎀 Pookie 🎀,sorry,2024,July,4,13,28
284,2024-07-04 13:28:00,Dev,Ok,2024,July,4,13,28
285,2024-07-04 13:28:00,Dev,<Media omitted>,2024,July,4,13,28
286,2024-07-04 13:28:00,🎀 Pookie 🎀,kya ok,2024,July,4,13,28
287,2024-07-04 13:28:00,🎀 Pookie 🎀,👀,2024,July,4,13,28
288,2024-07-04 13:28:00,Dev,Sir drd horA h,2024,July,4,13,28
289,2024-07-04 13:28:00,🎀 Pookie 🎀,mt bhejo,2024,July,4,13,28
290,2024-07-04 13:28:00,Dev,Jara m,2024,July,4,13,28
291,2024-07-04 13:28:00,🎀 Pookie 🎀,oki,2024,July,4,13,28
292,2024-07-04 13:28:00,Dev,<Media omitted>,2024,July,4,13,28
293,2024-07-04 13:28:00,🎀 Pookie 🎀,dhyan rakho,2024,July,4,13,28
294,2024-07-04 13:29:00,🎀 Pookie 🎀,mulla lodi,2024,July,4,13,29
295,2024-07-04 13:29:00,🎀 Pookie 🎀,🥲,2024,July,4,13,29
296,2024-07-04 13:29:00,Dev,Tum kis liye ho ?,2024,July,4,13,29
297,2024-07-04 13:29:00,🎀 Pookie 🎀,abhi paas nhi hu,2024,July,4,13,29
298,2024-07-04 13:29:00,🎀 Pookie 🎀,na,2024,July,4,13,29
299,2024-07-04 13:29:00,🎀 Pookie 🎀,to khud rakho 🥲,2024,July,4,13,29
300,2024-07-04 13:29:00,Dev,I need vitamin B,2024,July,4,13,29
301,2024-07-04 13:29:00,Dev,B for boobs,2024,July,4,13,29
302,2024-07-04 13:29:00,🎀 Pookie 🎀,👀,2024,July,4,13,29
303,2024-07-04 13:29:00,🎀 Pookie 🎀,ach,2024,July,4,13,29
304,2024-07-04 13:29:00,Dev,👀,2024,July,4,13,29
305,2024-07-04 13:29:00,🎀 Pookie 🎀,aao,2024,July,4,13,29
306,2024-07-04 13:29:00,🎀 Pookie 🎀,phir,2024,July,4,13,29
307,2024-07-04 13:30:00,Dev,👀,2024,July,4,13,30
308,2024-07-04 13:30:00,🎀 Pookie 🎀,vitamin b du,2024,July,4,13,30
309,2024-07-04 13:30:00,Dev,👀👀,2024,July,4,13,30
310,2024-07-04 13:30:00,🎀 Pookie 🎀,😏,2024,July,4,13,30
311,2024-07-04 13:30:00,🎀 Pookie 🎀,bs thik ho jaob,2024,July,4,13,30
312,2024-07-04 13:30:00,🎀 Pookie 🎀,jao*,2024,July,4,13,30
313,2024-07-04 13:30:00,Dev,"Fir to vitamin a , b ,c",2024,July,4,13,30
314,2024-07-04 13:30:00,Dev,Teeno chahiye,2024,July,4,13,30
315,2024-07-04 13:30:00,Dev,👀,2024,July,4,13,30
316,2024-07-04 13:30:00,🎀 Pookie 🎀,a c ?,2024,July,4,13,30
317,2024-07-04 13:30:00,Dev,Ass,2024,July,4,13,30
318,2024-07-04 13:30:00,Dev,😂😂,2024,July,4,13,30
319,2024-07-04 13:30:00,🎀 Pookie 🎀,👀,2024,July,4,13,30
320,2024-07-04 13:30:00,🎀 Pookie 🎀,🤣🤣🤣,2024,July,4,13,30
321,2024-07-04 13:30:00,Dev,C for 👀,2024,July,4,13,30
322,2024-07-04 13:30:00,🎀 Pookie 🎀,chup,2024,July,4,13,30
323,2024-07-04 13:30:00,Dev,Cuddle,2024,July,4,13,30
324,2024-07-04 13:30:00,🎀 Pookie 🎀,rho,2024,July,4,13,30
325,2024-07-04 13:31:00,Dev,😂😂,2024,July,4,13,31
326,2024-07-04 13:31:00,🎀 Pookie 🎀,so jao,2024,July,4,13,31
327,2024-07-04 13:31:00,Dev,Gandi baachi,2024,July,4,13,31
328,2024-07-04 13:31:00,🎀 Pookie 🎀,👀,2024,July,4,13,31
329,2024-07-04 13:31:00,🎀 Pookie 🎀,😁😁,2024,July,4,13,31
330,2024-07-04 13:31:00,Dev,.,2024,July,4,13,31
331,2024-07-04 13:31:00,🎀 Pookie 🎀,ha ha,2024,July,4,13,31
332,2024-07-04 13:31:00,Dev,😂😂,2024,July,4,13,31
333,2024-07-04 13:31:00,🎀 Pookie 🎀,👀,2024,July,4,13,31
334,2024-07-04 13:31:00,Dev,Or vo bhi,2024,July,4,13,31
335,2024-07-04 13:31:00,🎀 Pookie 🎀,so jao,2024,July,4,13,31
336,2024-07-04 13:31:00,Dev,👀👀,2024,July,4,13,31
337,2024-07-04 13:31:00,Dev,😂😂,2024,July,4,13,31
338,2024-07-04 13:31:00,Dev,Oki,2024,July,4,13,31
339,2024-07-04 13:31:00,Dev,😘😘😘😘,2024,July,4,13,31
